category,image_id,width,height,prompt,bbox_512,bbox_1024,num_inference_steps,guidance_scale,seed,orig_nima_mean,orig_nima_std,orig_itm,orig_cos,orig_giqa
truck,334006,1024,682,"truck, a large blue truck is driving down the street","[335, 114, 512, 512]","[0, 2, 1024, 680]",28,6.610794772067163,946897390,5.9385157,2.6977472,0.45068359375,0.423828125,-212.2438729079855
truck,362682,1024,683,"truck, A cartoon dog is painted on the side of the passenger bus.","[0, 21, 512, 512]","[0, 0, 1024, 680]",23,8.038865176023725,693415842,4.332715,2.1812305,0.39453125,0.42822265625,-213.4510656846757
truck,110784,693,1024,"truck, A bus traveling down a street next to a tall building.","[0, 266, 512, 512]","[0, 0, 688, 1024]",17,1.7078400439235306,411317620,5.3575244,2.5742567,0.0113067626953125,0.264892578125,-371.32364200467487
truck,550084,1024,768,"truck, A green sign says Thruway one fourth mile.","[512, 256, 512, 512]","[0, 0, 1024, 768]",40,9.381137078287315,1594737559,5.7247615,2.6080968,0.0072174072265625,0.296630859375,-417.1568290250236
truck,553669,1024,768,"truck, People sitting on benches in the park, and traffic in the street","[453, 0, 512, 512]","[0, 0, 1024, 768]",20,7.865125519139077,548344684,4.225137,2.0903013,0.0128250122070312,0.2294921875,-458.69276912307305
truck,245448,1024,768,"truck, A man standing with his motorcycle outside of a repair shop.","[0, 91, 512, 512]","[0, 0, 1024, 768]",10,3.888677059518759,27700026,4.235565,2.060681,0.2044677734375,0.309326171875,-582.6677284701159
truck,336587,1024,768,"truck, a stop sign sittin on a pole that is somewhat broken ","[512, 248, 512, 512]","[0, 0, 1024, 768]",46,2.7039881748540786,1901078373,5.2478137,2.64213,0.1063232421875,0.280517578125,-975.2642626101048
truck,334555,1024,681,"truck, A cow is leashed up to a green pole near the civilians. ","[0, 0, 512, 512]","[0, 0, 1024, 680]",33,6.363575990083298,1245682962,4.598801,2.1552453,0.202392578125,0.41845703125,-303.0746610824649
truck,569565,1024,683,"truck, A yellow dump truck driving past a forest.","[206, 150, 512, 512]","[0, 3, 1024, 680]",12,6.352203040853406,143465762,5.1189246,2.4219153,0.11328125,0.36767578125,-253.09216404929245
tv,555009,800,600,"tv, A laptop computer sitting on top of a desk.","[288, 0, 512, 512]","[0, 0, 800, 600]",31,8.832242835730762,1145441010,3.5085163,1.7506135,0.17138671875,0.289794921875,-138.46929203555462
tv,515077,1024,766,"tv, a lady playing with a wii on a large screen","[512, 0, 512, 512]","[0, 0, 1024, 760]",25,3.5813548817879983,821827540,4.2920594,2.2762635,0.364501953125,0.34130859375,-166.2533583021627
tv,435208,768,1024,"tv, A young woman sitting cross legged on an apartment sofa.","[256, 196, 512, 512]","[0, 0, 768, 1024]",26,6.428333350464056,847200043,3.6999948,1.8538334,0.399658203125,0.33154296875,-266.5257885222491
tv,222735,758,1023,"tv, A remote control on a wooden table in front of a television. ","[189, 0, 512, 512]","[6, 0, 752, 1016]",24,7.997806746281609,757855135,4.596553,2.202989,0.70556640625,0.397216796875,-361.4248204215953
tv,479248,1024,768,"tv, A flat screen tv on a wooden tv stand.","[203, 116, 512, 512]","[0, 0, 1024, 768]",35,7.444671666432088,1340589947,5.105018,2.4318194,0.71728515625,0.341552734375,-323.4734114635328
tv,387098,1024,768,"tv, a computer desk with a laptop another monitor with a keyboard and mouse","[0, 0, 512, 512]","[0, 0, 1024, 768]",47,9.238421084414568,1938609420,4.181142,2.1044173,0.059112548828125,0.2861328125,-161.5551467481375
tv,9772,880,1023,"tv, A person is taking a picture of a hotel bathroom.","[368, 0, 512, 512]","[0, 0, 880, 1016]",44,8.743542842645962,1786372013,4.528691,2.2846684,0.5283203125,0.412353515625,-50.08878868806298
tv,368684,1024,768,"tv, A room with a tv in the background and a laptop screen in the foreground ","[512, 0, 512, 512]","[0, 0, 1024, 768]",48,9.264138661438862,2014448640,4.5782533,2.2863545,0.798828125,0.4375,-232.5350111290432
tv,172595,1024,576,"tv, A desk with multiple computers inside a office ","[395, 0, 512, 512]","[0, 0, 1024, 576]",19,1.2392896102083748,500051954,4.1025844,2.1773858,0.08270263671875,0.3056640625,-139.8733490430238
tv,357941,800,600,"tv, Two televisions that are stacked on top of each other. ","[191, 88, 512, 512]","[0, 0, 800, 600]",13,4.935232001165579,168571695,4.675685,2.280287,0.76611328125,0.41015625,-253.0618755199453
tv,39477,1024,673,"tv, Someones living room with a sewing machine and plants. ","[0, 127, 512, 512]","[0, 1, 1024, 672]",17,5.364498942795593,388528798,4.8933377,2.3636687,0.611328125,0.365234375,-441.60598150280566
tv,34873,1024,768,"tv, A kitchen with a counter and a table with chairs.","[410, 26, 512, 512]","[0, 0, 1024, 768]",42,1.5863877763309675,1701289843,5.8855896,2.802087,0.25146484375,0.3212890625,-477.96401030366405
tv,97337,1024,768,"tv, empty room with the lights on and tv on","[211, 37, 512, 512]","[0, 0, 1024, 768]",22,1.0506344561145364,644859804,3.425632,1.5456706,0.7890625,0.4150390625,-230.5581877810744
tv,167486,1024,768,"tv, A man on a bicycle watching someone on stage","[325, 0, 512, 512]","[0, 0, 1024, 768]",48,8.475592932741314,2038980991,4.5631,2.1990485,0.010650634765625,0.2069091796875,-448.7859799816688
tv,131138,1024,768,"tv, a desk with a cup plate laptop monitor and keyboard","[119, 83, 512, 512]","[0, 0, 1024, 768]",27,9.84972019857558,906032039,5.4590926,2.593607,0.010467529296875,0.216796875,-229.4585032138693
tv,36936,1023,647,"tv, A man and woman sitting on a sofa watching tv.","[0, 0, 512, 512]","[0, 0, 1016, 640]",40,8.061488674054116,1579638338,3.7496796,1.7675265,0.76318359375,0.471923828125,-67.84665845762271
tv,66635,1024,768,"tv, A desk area with a computer monitor, keyboard and mouse.","[145, 27, 512, 512]","[0, 0, 1024, 768]",32,3.8404314098044585,1182859276,5.4505177,2.7097168,0.0032539367675781,0.286865234375,-38.583537845392
tv,448076,1024,768,"tv, Girl trying out a game at a trade show.","[512, 0, 512, 512]","[0, 0, 1024, 768]",31,7.348003341305084,1131072087,4.2776136,2.1969619,0.64013671875,0.400390625,-93.4948265607013
tv,154705,1024,743,"tv, A few different computers are placed on the desk. ","[357, 122, 512, 512]","[0, 7, 1024, 736]",44,3.69262965878422,1827983318,3.8190615,1.8693154,0.219482421875,0.300537109375,-201.12461208311444
tv,77396,1024,768,"tv, A cat being lazy and a cat being nozy in a living room with tv and a laptop displaying the same things.","[357, 0, 512, 512]","[0, 0, 1024, 768]",33,7.666736345881738,1217393872,4.287111,2.0810552,0.716796875,0.4423828125,-81.06544896917102
tv,453722,1024,683,"tv, room with wood floors and a stone fire place","[99, 17, 512, 512]","[0, 0, 1024, 680]",10,3.517724977734583,29768455,5.7248983,2.7266686,0.71923828125,0.4619140625,-88.75214901151638
tv,292446,612,612,"tv, A man eating pizza without using his hands.","[0, 0, 512, 512]","[0, 0, 608, 608]",16,8.043318237953184,335554307,4.502973,2.3908,0.394287109375,0.327880859375,-172.57110123665151
tv,13923,864,577,"tv, a room full of colorful furniture and a tv","[247, 0, 512, 512]","[0, 0, 864, 576]",31,9.88966672205119,1130085198,5.582601,2.687082,0.5947265625,0.3994140625,-327.804800763437
tv,472678,1024,768,"tv, An office cubicle with multiple computers in it","[112, 91, 512, 512]","[0, 0, 1024, 768]",48,9.876146943522146,2002619399,4.414199,2.1848283,0.33154296875,0.309814453125,-90.50388212791152
tv,575081,1024,683,"tv, A boy holding a game controller and playing a video game.","[512, 0, 512, 512]","[0, 0, 1024, 680]",25,8.945763102970082,807025520,5.59513,2.7790635,0.7021484375,0.38916015625,-137.98051015863416
tv,6763,600,800,"tv, A man and a women posing next to one another in front of a table.","[88, 0, 512, 512]","[0, 0, 600, 800]",12,9.21529046605526,126659316,3.7673414,1.7819406,0.68994140625,0.366455078125,-358.9500265685458
tv,72813,1024,768,"tv, a dog laying on a bed with a tv in the background","[0, 0, 512, 512]","[0, 0, 1024, 768]",20,7.373862226928552,544610078,5.4494734,2.6902807,0.65478515625,0.402099609375,-188.5810065101045
tv,316015,1024,819,"tv, A cat is sitting on a desk next to a computer.","[214, 51, 512, 512]","[0, 0, 1024, 816]",19,5.990471895371578,502803994,4.128257,2.1288302,0.482421875,0.32958984375,-158.00144851979164
tv,166521,1024,681,"tv, A tv on a tv stand in a room at Christmas time ","[188, 76, 512, 512]","[0, 0, 1024, 680]",11,9.309143872631983,78112099,5.2308064,2.5881739,0.62451171875,0.429931640625,-111.02614016308848
tv,319100,1023,682,"tv, A woman and a man sitting on a couch next to each other.","[511, 170, 512, 512]","[7, 2, 1016, 680]",50,1.807577018688813,2135232880,5.5377946,2.7338123,0.77392578125,0.438232421875,-352.49514605592634
tv,476810,1024,768,"tv, a cat is on a table next to a remote","[0, 0, 512, 512]","[0, 0, 1024, 768]",29,4.331183906260067,1006074700,4.3945675,2.2809114,0.1953125,0.2998046875,-314.9819659842178
tv,148620,800,600,"tv, a table that has some computers on it","[265, 0, 512, 512]","[0, 0, 800, 600]",32,6.453450491583366,1171239504,3.4712572,1.6451628,0.143798828125,0.31640625,-660.3171095076609
tv,128148,1023,685,"tv, A large living room with leather couches and wood flooring","[511, 167, 512, 512]","[7, 5, 1016, 680]",43,5.29956907226817,1754370252,4.973045,2.5309024,0.79345703125,0.46142578125,-191.5251834755101
tv,232088,1024,768,"tv, this living room has all white couches and a flat screen tv","[0, 65, 512, 512]","[0, 0, 1024, 768]",30,8.135720924475056,1084998680,4.6472116,2.3479953,0.6083984375,0.439208984375,-284.2492393835453
tv,533145,1024,768,"tv, A hand holding a Nintendo Wii game controller.","[512, 256, 512, 512]","[0, 0, 1024, 768]",46,2.755777541311419,1933072943,3.62041,1.7302426,0.55126953125,0.3388671875,-353.7337227288581
tv,440475,1024,683,"tv, A room with a Tv, potted plant, tables and chairs","[244, 68, 512, 512]","[0, 0, 1024, 680]",25,1.5602814767499709,825039645,3.9429991,1.8651044,0.7880859375,0.42041015625,-104.78594576623746
tv,180383,1024,768,"tv, The television, in a plastic cow, is on.","[317, 2, 512, 512]","[0, 0, 1024, 768]",27,2.138665665159264,914582800,3.8473217,1.9840075,0.80908203125,0.3876953125,-252.45710123488763
tv,556193,1024,683,"tv, Two men standing in front of a flat screen tv.","[278, 171, 512, 512]","[0, 3, 1024, 680]",11,9.665034264254464,86984129,4.0700803,1.9776429,0.38330078125,0.3212890625,-429.9151755012904
tv,474786,600,800,"tv, A bathroom with a sink and television inside of the mirror.","[44, 134, 512, 512]","[0, 0, 600, 800]",30,2.194970835064874,1058021795,6.144504,2.8686805,0.0728759765625,0.31201171875,-157.4226023232611
tv,367095,1024,683,"tv, A man that is sitting in front of a laptop.","[377, 114, 512, 512]","[0, 3, 1024, 680]",29,3.0348849462685425,1014848104,4.2578883,2.1428878,0.0214080810546875,0.2301025390625,-103.6539524130744
tv,345252,1024,766,"tv, A boy waring headphones is playing a game on his computer.","[4, 49, 512, 512]","[0, 0, 1024, 760]",39,4.393507338605968,1521018998,5.2915993,2.5959702,0.67578125,0.35888671875,-176.2473679157547
tv,573094,600,800,"tv, A room with chair, bicycle, television and a Christmas tree.","[0, 108, 512, 512]","[0, 0, 600, 800]",28,6.610794772067163,946897390,4.1660013,2.1728709,0.4462890625,0.33203125,-337.00048816020524
tv,411817,1024,768,"tv, A group of people playing with interactive gaming units.","[0, 30, 512, 512]","[0, 0, 1024, 768]",23,8.038865176023725,693415842,4.0663633,1.8566701,0.58740234375,0.4189453125,-262.9639308402802
tv,458410,1024,768,"tv, a family room with a couch and a tv","[0, 162, 512, 512]","[0, 0, 1024, 768]",17,1.7078400439235306,411317620,5.0473747,2.4836953,0.79443359375,0.42529296875,-250.97396877153292
tv,195754,1024,680,"tv, A living room with the tv on and a wheel on the wall.","[512, 37, 512, 512]","[0, 0, 1024, 680]",40,9.381137078287315,1594737559,4.087989,1.9203048,0.73095703125,0.3974609375,-202.39362006490657
tv,38576,700,1024,"tv, A desktop computer with it's monitor sitting on it's side.","[26, 6, 512, 512]","[0, 0, 696, 1024]",20,7.865125519139077,548344684,6.002705,2.934044,0.0094146728515625,0.290283203125,-252.09122511139205
tv,385719,1024,674,"tv, Laptop with computer monitors displayed on wooden desk.","[474, 0, 512, 512]","[0, 0, 1024, 672]",10,3.888677059518759,27700026,4.742906,2.3168638,0.0051002502441406,0.2489013671875,-101.77912804961372
tv,560312,1024,680,"tv, A run down waiting room at a transit station.","[512, 52, 512, 512]","[0, 0, 1024, 680]",46,2.7039881748540786,1901078373,5.620101,2.7289288,0.257080078125,0.277587890625,-366.8429343803107
tv,507575,1024,768,"tv, A computer desk with electronics on it and other desk accessories ","[269, 0, 512, 512]","[0, 0, 1024, 768]",33,6.363575990083298,1245682962,4.954014,2.539525,0.1759033203125,0.314697265625,-165.6433870832786
tv,255165,1024,768,"tv, a desk filled with some paperwork, a laptop and a computer with two monitors","[198, 211, 512, 512]","[0, 0, 1024, 768]",12,6.352203040853406,143465762,3.874384,2.033843,0.06365966796875,0.299560546875,-249.98579893609687
umbrella,360960,682,1024,"umbrella, Several people walking on a sidewalk, with one man holding an umbrella.","[115, 0, 512, 512]","[2, 0, 680, 1024]",31,8.832242835730762,1145441010,4.3103724,2.1344035,0.483154296875,0.392822265625,-808.9733090959637
umbrella,155145,1024,768,"umbrella, a boat with a rainbow umbrella sitting in water ","[221, 120, 512, 512]","[0, 0, 1024, 768]",25,3.5813548817879983,821827540,3.978878,2.0360587,0.5380859375,0.353515625,-320.64877942569746
umbrella,182805,960,540,"umbrella, A woman holding an umbrella sitting on a blanket next to two dogs.","[448, 0, 512, 512]","[0, 0, 960, 536]",26,6.428333350464056,847200043,3.5256543,1.8095299,0.37744140625,0.340576171875,-663.8464363185126
umbrella,370711,1024,768,"umbrella, a picture looking in to an umbrella shop","[0, 207, 512, 512]","[0, 0, 1024, 768]",24,7.997806746281609,757855135,4.3759065,2.1893423,0.1287841796875,0.34375,-698.9027287714298
umbrella,127517,1024,768,"umbrella, A row of surfboards sticking out of the sand sitting next to each other.","[512, 0, 512, 512]","[0, 0, 1024, 768]",35,7.444671666432088,1340589947,4.6413913,2.294106,0.198974609375,0.325439453125,-245.4530023627303
umbrella,137246,1023,682,"umbrella, A woman in brown shirt holding a hotdog by tables with umbrellas.","[116, 0, 512, 512]","[0, 0, 1016, 680]",47,9.238421084414568,1938609420,3.725246,1.7951841,0.241943359375,0.349853515625,-279.2239982057972
umbrella,530975,1024,768,"umbrella, a round outdoor courtyard table with a hotdog and a bag of chips on it.","[303, 0, 512, 512]","[0, 0, 1024, 768]",44,8.743542842645962,1786372013,4.354824,2.0253308,0.4462890625,0.375732421875,-647.1674630337116
umbrella,401446,1024,768,"umbrella, A woman wearing a dress and holding an umbrella.","[165, 0, 512, 512]","[0, 0, 1024, 768]",48,9.264138661438862,2014448640,4.7498465,2.329271,0.30126953125,0.350830078125,-514.0242657779161
umbrella,213033,768,1024,"umbrella, A man standing near the water with an umbrella.","[29, 105, 512, 512]","[0, 0, 768, 1024]",19,1.2392896102083748,500051954,6.0378737,2.771872,0.291748046875,0.37255859375,-604.182667721267
umbrella,503855,1024,577,"umbrella, A grass yard area that has several open umbrellas laid on the grass and various people around the roadway area.

","[0, 65, 512, 512]","[0, 1, 1024, 576]",13,4.935232001165579,168571695,3.71113,1.7833244,0.385498046875,0.4013671875,-466.9783823884008
umbrella,377393,1024,768,"umbrella, Looking down at a beach area and boardwalk that has a circular walkway and clock tower.","[47, 175, 512, 512]","[0, 0, 1024, 768]",17,5.364498942795593,388528798,4.0878396,2.1182196,0.52099609375,0.356201171875,-412.75108501756927
umbrella,322610,1024,768,"umbrella, A woman leaning against a store front with an umbrella.","[400, 12, 512, 512]","[0, 0, 1024, 768]",42,1.5863877763309675,1701289843,5.5185685,2.5951457,0.420654296875,0.378173828125,-274.7253524810262
umbrella,535608,800,601,"umbrella, some people sitting and standing on the beach","[288, 21, 512, 512]","[0, 0, 800, 600]",22,1.0506344561145364,644859804,4.3612547,2.1884737,0.62841796875,0.39111328125,-526.5676271311575
umbrella,462904,1024,768,"umbrella, A black horse is standing in the sand, with people in the background. ","[512, 0, 512, 512]","[0, 0, 1024, 768]",48,8.475592932741314,2038980991,3.7676995,1.8301463,0.1336669921875,0.364990234375,-484.4647954033403
